#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:12:36       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:12:37       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:12:38       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:12:39       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:12:41       0      1     13      0      0      0      0    405    210      3      0 
 20260527    14:12:42       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:12:43       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:12:44       0      1     13      0      0      0      0    405    210    279      2 
 20260527    14:12:45       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:12:46       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:12:47       0      3     12      0      0      0      0    405    210      1      0 
 20260527    14:12:48       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:12:49       0      0     12      0      0      0      0    405    210      5      0 
 20260527    14:12:50       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:12:51       0      2     12      0      0      0      0    405    210      0      0 
 20260527    14:12:52       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:12:53       0      0     12      0      0      0      0    405    210      0      1 
 20260527    14:12:54       0      3     13      0      0      0      0    405    210      1      6 
 20260527    14:12:56       0      1     12      0      0      0      0    405    210      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:12:57       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:12:58       0      1     12      0      0      0      0    405    210      3      0 
 20260527    14:12:59       0      4     13      0      0      0      0    405    210      1      0 
 20260527    14:13:00       0     18     12      0      0      0      0    405    210     12      2 
 20260527    14:13:01       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:13:02       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:13:03       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:13:04       0      0     12      0      0      0      0    405    210     13      0 
 20260527    14:13:05       0      0     12      0      0      0      0    405    210    299     12 
 20260527    14:13:06       0      0     12      0      0      0      0    405    210      2      0 
 20260527    14:13:07       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:13:08       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:13:09       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:13:11       0      3     12      0      0      0      0    405    210      1      0 
 20260527    14:13:12       0      2     12      0      0      0      0    405    210      0      1 
 20260527    14:13:13       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:13:14       0      2     12      0      0      0      0    405    210      0      0 
 20260527    14:13:15       0      3     12      0      0      0      0    405    210      3      0 
 20260527    14:13:16       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:13:17       0      0     12      0      0      0      0    405    210    232      0 
 20260527    14:13:18       0      0     12      0      0      0      0    405    210      0      3 
 20260527    14:13:19       0      4     12      0      0      0      0    405    210      0      0 
 20260527    14:13:20       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:13:21       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:13:22       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:13:23       0      1     13      0      0      0      0    405    210      0      1 
 20260527    14:13:24       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:13:26       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:13:27       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:13:28       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:13:29       0      1     13      0      0      0      0    405    210    183     22 
 20260527    14:13:30       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:13:31       0      3     12      0      0      0      0    405    210      1      2 
 20260527    14:13:32       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:13:33       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:13:34       0      1     12      0      0      0      0    405    210      2      3 
 20260527    14:13:35       0      2     12      0      0      0      0    405    210      0      0 
 20260527    14:13:36       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:13:37       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:13:38       0      3     12      0      0      0      0    405    210      5      0 
 20260527    14:13:39       0      1     12      0      0      0      0    405    210      5      1 
 20260527    14:13:41       0      0     12      0      0      0      0    405    210      0      3 
 20260527    14:13:42       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:13:43       0      3     13      0      0      0      0    405    210      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:13:44       0      2     13      0      0      0      0    405    210      0      0 
 20260527    14:13:45       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:13:46       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:13:47       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:13:48       0      0     13      0      0      0      0    405    210      3      0 
 20260527    14:13:49       0      0     13      0      0      0      0    405    210      2      0 
 20260527    14:13:50       0      0     13      0      0      0      0    405    210      1      2 
 20260527    14:13:51       0      4     13      0      0      0      0    405    210      0      4 
 20260527    14:13:52       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:13:53       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:13:54       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:13:56       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:13:57       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:13:58       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:13:59       0      3     13      0      0      0      0    405    210      1      2 
 20260527    14:14:00       0      9      7      0      0      0      0  10251   2520     19      3 
 20260527    14:14:01       0      0      0      0      0      0      0  10251   2520      0      0 
 20260527    14:14:02       0      0      0      0      0      0      0  10251   2520    193      0 
 20260527    14:14:03       0      0      0      0      0      0      0  10251   2520      0      0 
 20260527    14:14:04       0      0      5      0      0      0      0    810    450     15      1 
 20260527    14:14:05       0      0      5      0      0      0      0    810    285      3      0 
 20260527    14:14:06       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:14:07       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:14:08       0      0     10      0      0      0      0    405    210      3      0 
 20260527    14:14:09       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:14:10       0      4     10      0      0      0      0    405    210      1      0 
 20260527    14:14:12       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:14:13       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:14:14       0      0     10      0      0      0      0    405    210     49      0 
 20260527    14:14:15       0      2     11      0      0      0      0    405    210      2      0 
 20260527    14:14:16       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:14:17       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:14:18       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:14:19       0      2     10      0      0      0      0    405    210      0      2 
 20260527    14:14:20       0      0     11      0      0      0      0    405    210      2      0 
 20260527    14:14:21       0      0     11      0      0      0      0    405    210      0      2 
 20260527    14:14:22       0      0     11      0      0      0      0    405    210      1      2 
 20260527    14:14:23       0      2     11      0      0      0      0    405    210      0      0 
 20260527    14:14:24       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:14:25       0      0     11      0      0      0      0    405    210    189      0 
 20260527    14:14:27       0      2     11      0      0      0      0    405    210      1      0 
 20260527    14:14:28       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:14:29       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:14:30       0      0     12      0      0      0      0    405    210      0      1 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:14:31       0      3     12      0      0      0      0    405    210      5      0 
 20260527    14:14:32       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:14:33       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:14:34       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:14:35       0      3     12      0      0      0      0    405    210     15      1 
 20260527    14:14:36       0      0     12      0      0      0      0    405    210      2      6 
 20260527    14:14:37       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:14:38       0      3     12      0      0      0      0    405    210      6      0 
 20260527    14:14:39       0      2     12      0      0      0      0    405    210      3      0 
 20260527    14:14:40       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:14:41       0      0     11      0      0      0      0    405    210      0      1 
 20260527    14:14:43       0      2     11      0      0      0      0    405    210      0      0 
 20260527    14:14:44       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:14:45       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:14:46       0      0     11      0      0      0      0    405    210      6      1 
 20260527    14:14:47       0      3     11      0      0      0      0    405    210      0      4 
 20260527    14:14:48       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:14:49       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:14:50       0      0     12      0      0      0      0    405    210      0      2 
 20260527    14:14:51       0      3     12      0      0      0      0    405    210      2      1 
 20260527    14:14:52       0      0     12      0      0      0      0    405    210      1      0 
 20260527    14:14:53       0      0     12      0      0      0      0    405    210      0      1 
 20260527    14:14:54       0      3     13      0      0      0      0    405    210      4      0 
 20260527    14:14:55       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:14:56       0      1     12      0      0      0      0    405    210    243      0 
 20260527    14:14:58       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:14:59       0      3     12      0      0      0      0    405    210      1      1 
 20260527    14:15:00       0      1     11      0      0      0      0    405    210     13      2 
 20260527    14:15:01       0      0      8      0      0      0      0    405    210      0      1 
 20260527    14:15:02       0      1      9      0      0      0      0    405    210      0      0 
 20260527    14:15:03       0      3     10      0      0      0      0    405    210      1      1 
 20260527    14:15:04       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:15:05       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:15:06       0      0     10      0      0      0      0    405    210      0      4 
 20260527    14:15:07       0      3     10      0      0      0      0    405    210      2      1 
 20260527    14:15:08       0      1     10      0      0      0      0    405    210    181     22 
 20260527    14:15:09       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:15:10       0      2     10      0      0      0      0    405    210      0      0 
 20260527    14:15:11       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:15:12       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:15:14       0      0     12      0      0      0      0    405    210      7      0 
 20260527    14:15:15       0      3     12      0      0      0      0    405    210      4      1 
 20260527    14:15:16       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:15:17       0      1     12      0      0      0      0    405    210      0      1 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:15:18       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:15:19       0      3     11      0      0      0      0    405    210      1      0 
 20260527    14:15:20       0      0     11      0      0      0      0    405    210      8     24 
 20260527    14:15:21       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:15:22       0      1     12      0      0      0      0    405    210     11      0 
 20260527    14:15:23       0      3     12      0      0      0      0    405    210      1      0 
 20260527    14:15:24       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:15:25       0      1     13      0      0      0      0    405    210      0      1 
 20260527    14:15:26       0      4     14      0      0      0      0    405    210      1      0 
 20260527    14:15:27       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:15:28       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:15:30       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:15:31       0      3     13      0      0      0      0    405    210     12      0 
 20260527    14:15:32       0      0     12      0      0      0      0    405    210      6     12 
 20260527    14:15:33       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:15:34       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:15:35       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:15:36       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:15:37       0      0     13      0      0      0      0    405    210      0      3 
 20260527    14:15:38       0      1     13      0      0      0      0    405    210      8      0 
 20260527    14:15:39       0      3     13      0      0      0      0    405    210      2      0 
 20260527    14:15:40       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:15:41       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:15:42       0      3     13      0      0      0      0    405    210      5      0 
 20260527    14:15:43       0      0     13      0      0      0      0    405    210      4     15 
 20260527    14:15:45       0      1     14      0      0      0      0    405    210      0      0 
 20260527    14:15:46       0      0     14      0      0      0      0    405    210      0      0 
 20260527    14:15:47       0      3     14      0      0      0      0    405    210      1      2 
 20260527    14:15:48       0      0     14      0      0      0      0    405    210      0      0 
 20260527    14:15:49       0      0     14      0      0      0      0    405    210      0      0 
 20260527    14:15:50       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:15:51       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:15:52       0      0     13      0      0      0      0    405    210      0      2 
 20260527    14:15:53       0      0     13      0      0      0      0    405    210      0      1 
 20260527    14:15:54       0      0     13      0      0      0      0    405    210      4      0 
 20260527    14:15:55       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:15:56       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:15:57       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:15:58       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:16:00       0      0     13      0      0      0      0    405    210      3      0 
 20260527    14:16:01       0      1      9      0      0      0      0    405    210      0      0 
 20260527    14:16:02       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:16:03       0      3     11      0      0      0      0    405    210      1      0 
 20260527    14:16:04       0      0     11      0      0      0      0    405    210      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:16:05       0      0     12      0      0      0      0    405    210    126     23 
 20260527    14:16:06       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:16:07       0      4     12      0      0      0      0    405    210      0      2 
 20260527    14:16:08       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:16:09       0      0     12      0      0      0      0    405    210      1      0 
 20260527    14:16:10       0      0     12      0      0      0      0    405    210      1      3 
 20260527    14:16:11       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:16:12       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:16:13       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:16:15       0      2     12      0      0      0      0    405    210      1      0 
 20260527    14:16:16       0      0     12      0      0      0      0    405    210      4      0 
 20260527    14:16:17       0      1     12      0      0      0      0    405    210      0      5 
 20260527    14:16:18       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:16:19       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:16:20       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:16:21       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:16:22       0      0     12      0      0      0      0    405    210     11      2 
 20260527    14:16:23       0      3     13      0      0      0      0    405    210      3      0 
 20260527    14:16:24       0      0     12      0      0      0      0    405    210      1      1 
 20260527    14:16:25       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:16:26       0      2     13      0      0      0      0    405    210      6      0 
 20260527    14:16:27       0      0     13      0      0      0      0    405    210      0      3 
 20260527    14:16:28       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:16:30       0      2     14      0      0      0      0    405    210      0      0 
 20260527    14:16:31       0      3     14      0      0      0      0    405    210      5      0 
 20260527    14:16:32       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:16:33       0      1     14      0      0      0      0    405    210      0      1 
 20260527    14:16:34       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:16:35       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:16:36       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:16:37       0      0     13      0      0      0      0    405    210      0      1 
 20260527    14:16:38       0      0     13      0      0      0      0    405    210    251      5 
 20260527    14:16:39       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:16:40       0      0     13      0      0      0      0    405    210      3      0 
 20260527    14:16:41       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:16:42       0      4     13      0      0      0      0    405    210      0      1 
 20260527    14:16:43       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:16:45       0      0     13      0      0      0      0    405    210      3      0 
 20260527    14:16:46       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:16:47       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:16:48       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:16:49       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:16:50       0      0     13      0      0      0      0    405    210    277     19 
 20260527    14:16:51       0      3     14      0      0      0      0    405    210      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:16:52       0      1     14      0      0      0      0    405    210      0      2 
 20260527    14:16:53       0      0     14      0      0      0      0    405    210      0      0 
 20260527    14:16:54       0      0     14      0      0      0      0    405    210      3      1 
 20260527    14:16:55       0      3     14      0      0      0      0    405    210      0      1 
 20260527    14:16:56       0      0     14      0      0      0      0    405    210      0      0 
 20260527    14:16:57       0      1     14      0      0      0      0    405    210      3      0 
 20260527    14:16:59       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:17:00       0      0     13      0      0      0      0    405    210      0      7 
 20260527    14:17:01       0      1      9      0      0      0      0    405    210      1      1 
 20260527    14:17:02       0      1     10      0      0      0      0    405    210      0      3 
 20260527    14:17:03       0      3     10      0      0      0      0    405    210      1      0 
 20260527    14:17:04       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:17:05       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:17:06       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:17:07       0      4     11      0      0      0      0    405    210     13      0 
 20260527    14:17:08       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:17:09       0      0     12      0      0      0      0    405    210      1      1 
 20260527    14:17:10       0      0     13      0      0      0      0    405    210      6      0 
 20260527    14:17:11       0      0     13      0      0      0      0    405    210    111      0 
 20260527    14:17:12       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:17:13       0      0     13      0      0      0      0    405    210      0      2 
 20260527    14:17:15       0      3     14      0      0      0      0    405    210      0      0 
 20260527    14:17:16       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:17:17       0      1     14      0      0      0      0    405    210      3      0 
 20260527    14:17:18       0      0     14      0      0      0      0    405    210      0      0 
 20260527    14:17:19       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:17:20       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:17:21       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:17:22       0      0     13      0      0      0      0    405    210      3      5 
 20260527    14:17:23       0      2     13      0      0      0      0    405    210      2      0 
 20260527    14:17:24       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:17:25       0      0     13      0      0      0      0    405    210      0      1 
 20260527    14:17:26       0      4     13      0      0      0      0    405    210      0      0 
 20260527    14:17:27       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:17:28       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:17:30       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:17:31       0      3     13      0      0      0      0    405    210      0      2 
 20260527    14:17:32       0      1     13      0      0      0      0    405    210      3      0 
 20260527    14:17:33       0      1     13      0      0      0      0    405    210    179      1 
 20260527    14:17:34       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:17:35       0      3     14      0      0      0      0    405    210      1      0 
 20260527    14:17:36       0      1     14      0      0      0      0    405    210      0      0 
 20260527    14:17:37       0      0     14      0      0      0      0    405    210      0      0 
 20260527    14:17:38       0      0     14      0      0      0      0    405    210     14      2 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:17:39       0      4     14      0      0      0      0    405    210      4      0 
 20260527    14:17:40       0      0     14      0      0      0      0    405    210      1      0 
 20260527    14:17:41       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:17:42       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:17:43       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:17:45       0      0     13      0      0      0      0    405    210    173     24 
 20260527    14:17:46       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:17:47       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:17:48       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:17:49       0      1     13      0      0      0      0    405    210      0      2 
 20260527    14:17:50       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:17:51       0      2     13      0      0      0      0    405    210      0      0 
 20260527    14:17:52       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:17:53       0      0     13      0      0      0      0    405    210     11      0 
 20260527    14:17:54       0      0     13      0      0      0      0    405    210      9      1 
 20260527    14:17:55       0      4     13      0      0      0      0    405    210      0      0 
 20260527    14:17:56       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:17:57       0      0     14      0      0      0      0    405    210      0      0 
 20260527    14:17:58       0      4     14      0      0      0      0    405    210      0      0 
 20260527    14:17:59       0      1     14      0      0      0      0    405    210      0      0 
 20260527    14:18:01       0      0      0      0      0      0      0  10251   2520      3      0 
 20260527    14:18:02       0      0      0      0      0      0      0  10251   2520      0      0 
 20260527    14:18:03       0      0      0      0      0      0      0  10251   2520      1      0 
 20260527    14:18:04       0      0      0      0      0      0      0  10251   2520      0      0 
 20260527    14:18:05       0      0      5      0      0      0      0    810    300      0      0 
 20260527    14:18:06       0      0     10      0      0      0      0    405    210      6     19 
 20260527    14:18:07       0      2     10      0      0      0      0    405    210      4      0 
 20260527    14:18:08       0      0     10      0      0      0      0    405    210      0      2 
 20260527    14:18:09       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:18:10       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:18:11       0      3     10      0      0      0      0    405    210      2      2 
 20260527    14:18:12       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:18:13       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:18:14       0      3     12      0      0      0      0    405    210      1      0 
 20260527    14:18:16       0      1     12      0      0      0      0    405    210    234     23 
 20260527    14:18:17       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:18:18       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:18:19       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:18:20       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:18:21       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:18:22       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:18:23       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:18:24       0      0     13      0      0      0      0    405    210     11      2 
 20260527    14:18:25       0      0     13      0      0      0      0    405    210     10      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:18:26       0      0     12      0      0      0      0    405    210      1      0 
 20260527    14:18:27       0      2     12      0      0      0      0    405    210      2      0 
 20260527    14:18:28       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:18:29       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:18:30       0      3     12      0      0      0      0    405    210      1      0 
 20260527    14:18:32       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:18:33       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:18:34       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:18:35       0      3     12      0      0      0      0    405    210      2      0 
 20260527    14:18:36       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:18:37       0      0     12      0      0      0      0    405    210      6     22 
 20260527    14:18:38       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:18:39       0      4     13      0      0      0      0    405    210      0      5 
 20260527    14:18:40       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:18:41       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:18:42       0      0     13      0      0      0      0    405    210     10      3 
 20260527    14:18:43       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:18:44       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:18:45       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:18:47       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:18:48       0      1     13      0      0      0      0    405    210      5      1 
 20260527    14:18:49       0      1     13      0      0      0      0    405    210      0      3 
 20260527    14:18:50       0      0     13      0      0      0      0    405    210      0      1 
 20260527    14:18:51       0      3     12      0      0      0      0    405    210      1      0 
 20260527    14:18:52       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:18:53       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:18:54       0      1     12      0      0      0      0    405    210     11      0 
 20260527    14:18:55       0      0      1      0      0      0      0  10251   2520      0      0 
 20260527    14:18:56       0      0      1      0      0      0      0  10251   2520     68      0 
 20260527    14:18:57       0      6      1      0      0      0      0  10251   2520     67      4 
 20260527    14:18:58       0      4      1      0      0      0      0  10251   2520     38     12 
 20260527    14:18:59       0      3      1      0      0      0      0  10251   2520     34      2 
 20260527    14:19:00       0      6      0      0      0      0      0  10251   2520      4     35 
 20260527    14:19:02       0      7      5      0      0      0      0    810    630     71      0 
 20260527    14:19:03       0     19     13      0      0      0      0    405    465     37     20 
 20260527    14:19:04       0     21     12      0      0      0      0    405    345      0      0 
 20260527    14:19:05       0     13     13      0      0      0      0    405    255      0     45 
 20260527    14:19:06       0     27     12      0      0      0      0    405    210      0     52 
 20260527    14:19:07       0     30     13      0      0      0      0    405    210      0     53 
 20260527    14:19:08       0     14     14      0      0      0      0    405    210      0      0 
 20260527    14:19:09       0      8     14      0      0      0      0    405    210    156      0 
 20260527    14:19:10       0     27     14      0      0      0      0    405    210     13     15 
 20260527    14:19:11       0     16     14      0      0      0      0    405    210      4      1 
 20260527    14:19:12       0     14     14      0      0      0      0    405    210    276      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:19:13       0     14     14      0      0      0      0    405    210      2     54 
 20260527    14:19:14       0      3     14      0      0      0      0    405    210      1      0 
 20260527    14:19:15       0     14     14      0      0      0      0    405    210    260      3 
 20260527    14:19:17       0     14     14      0      0      0      0    405    210      0     50 
 20260527    14:19:18       0     20     14      0      0      0      0    405    210    292      0 
 20260527    14:19:19       0      8     14      0      0      0      0    405    210      1      0 
 20260527    14:19:20       0     14     14      0      0      0      0    405    210    310      0 
 20260527    14:19:21       0     13     13      0      0      0      0    405    210    271      0 
 20260527    14:19:22       0     14     13      0      0      0      0    405    210    422      0 
