#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:55:16       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:55:17       0      0     12      0      0      0      0    405    210      0      4 
 20260527    14:55:18       0      1     12      0      0      0      0    405    210     14      1 
 20260527    14:55:19       0      1     12      0      0      0      0    405    210      0      3 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:55:20       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:55:21       0      4     13      0      0      0      0    405    210      0      0 
 20260527    14:55:22       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:55:23       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:55:25       0      1     13      0      0      0      0    405    210      3      2 
 20260527    14:55:26       0      4     13      0      0      0      0    405    210      2      0 
 20260527    14:55:27       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:55:28       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:55:29       0      0     13      0      0      0      0    405    210      4      0 
 20260527    14:55:30       0      4     13      0      0      0      0    405    210      4      9 
 20260527    14:55:31       0      1     14      0      0      0      0    405    210      0      0 
 20260527    14:55:32       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:55:33       0      0     13      0      0      0      0    405    210      2      6 
 20260527    14:55:34       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:55:35       0      1     14      0      0      0      0    405    210      3      0 
 20260527    14:55:36       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:55:37       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:55:38       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:55:39       0      1     13      0      0      0      0    405    210      0      1 
 20260527    14:55:41       0      1     13      0      0      0      0    405    210      0      4 
 20260527    14:55:42       0      0      1      0      0      0      0  10251   2520      1      0 
 20260527    14:55:43       0      5      1      0      0      0      0  10251   2520      0     21 
 20260527    14:55:44       0      6      1      0      0      0      0  10251   2520      0     21 
 20260527    14:55:45       0      6      1      0      0      0      0  10251   2520      0     21 
 20260527    14:55:46       0      7      1      0      0      0      0  10251   2520      0     22 
 20260527    14:55:47       0      6      1      0      0      0      0  10251   2520      0     21 
 20260527    14:55:48       0      6      1      0      0      0      0  10251   2520     35      1 
 20260527    14:55:49       0     10      7      0      0      0      0    810    495     16     24 
 20260527    14:55:50       0     11     15      0      0      0      0    405    375      0     87 
 20260527    14:55:51       0     13     14      0      0      0      0    405    285     44      0 
 20260527    14:55:52       0     13     15      0      0      0      0    405    225      3      6 
 20260527    14:55:53       0     17     15      0      0      0      0    405    210    278      0 
 20260527    14:55:54       0     14     14      0      0      0      0    405    210      0     27 
 20260527    14:55:56       0     14     15      0      0      0      0    405    210    263      2 
 20260527    14:55:57       0     28     14      0      0      0      0    405    210    269      0 
 20260527    14:55:58       0     21     14      0      0      0      0    405    210    126     30 
 20260527    14:55:59       0     14     14      0      0      0      0    405    210      0      0 
 20260527    14:56:00       0     15     14      0      0      0      0    405    210    341      2 
 20260527    14:56:01       0     27     10      0      0      0      0    405    210      0     53 
 20260527    14:56:02       0     17     13      0      0      0      0    405    210    244      1 
 20260527    14:56:03       0     18     13      0      0      0      0    405    210    225      8 
 20260527    14:56:04       0     12     13      0      0      0      0    405    210    658      7 
 20260527    14:56:05       0     17     14      0      0      0      0    405    210    492      0 
 20260527    14:56:06       0     17     15      0      0      0      0    405    210      0     56 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:56:07       0     14     13      0      0      0      0    405    210    304      0 
 20260527    14:56:08       0     15     14      0      0      0      0    405    210    112     31 
 20260527    14:56:09       0     23     14      0      0      0      0    405    210      8     17 
 20260527    14:56:10       0     21     14      0      0      0      0    405    210    303      0 
 20260527    14:56:12       0     21     14      0      0      0      0    405    210    112     34 
 20260527    14:56:13       0     27     14      0      0      0      0    405    210      0     52 
 20260527    14:56:14       0     21     14      0      0      0      0    405    210    126      0 
 20260527    14:56:15       0      1     14      0      0      0      0    405    210    390     18 
 20260527    14:56:16       0     13     14      0      0      0      0    405    210    578     24 
 20260527    14:56:17       0     14     14      0      0      0      0    405    210      0     55 
 20260527    14:56:18       0     26     14      0      0      0      0    405    210    243      8 
 20260527    14:56:19       0     14     14      0      0      0      0    405    210      0     10 
 20260527    14:56:20       0     13     15      0      0      0      0    405    210    234      0 
 20260527    14:56:21       0     20     14      0      0      0      0    405    210      1     56 
 20260527    14:56:22       0     28     14      0      0      0      0    405    210      0    108 
 20260527    14:56:23       0     26     14      0      0      0      0    405    210    307      0 
 20260527    14:56:24       0     14     13      0      0      0      0    405    210    153     23 
 20260527    14:56:25       0     15     14      0      0      0      0    405    210      6      0 
 20260527    14:56:27       0     19     14      0      0      0      0    405    210     44     49 
 20260527    14:56:28       0     13     13      0      0      0      0    405    210     27      0 
 20260527    14:56:29       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:56:30       0     16     13      0      0      0      0    405    210    301      1 
 20260527    14:56:31       0     27     13      0      0      0      0    405    210      0      0 
 20260527    14:56:32       0     26     14      0      0      0      0    405    210      0     30 
 20260527    14:56:33       0     14     13      0      0      0      0    405    210    284      0 
 20260527    14:56:34       0     17     14      0      0      0      0    405    210      0     54 
 20260527    14:56:35       0     17     15      0      0      0      0    405    210     46      0 
 20260527    14:56:36       0      0     14      0      0      0      0    405    210    127      0 
 20260527    14:56:37       0     16     15      0      0      0      0    405    210    304      4 
 20260527    14:56:38       0     14     14      0      0      0      0    405    210    251      4 
 20260527    14:56:39       0     14     15      0      0      0      0    405    210    115     34 
 20260527    14:56:40       0     14     15      0      0      0      0    405    210      0     25 
 20260527    14:56:42       0     28     15      0      0      0      0    405    210    279      1 
 20260527    14:56:43       0     13     14      0      0      0      0    405    210    262      5 
 20260527    14:56:44       0     13     14      0      0      0      0    405    210    161     26 
 20260527    14:56:45       0     19     14      0      0      0      0    405    210      0     55 
 20260527    14:56:46       0     22     14      0      0      0      0    405    210     52      0 
 20260527    14:56:47       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:56:48       0      0     13      0      0      0      0    405    210      0      1 
 20260527    14:56:49       0      0     13      0      0      0      0    405    210      1      2 
 20260527    14:56:50       0      1     13      0      0      0      0    405    210     11      0 
 20260527    14:56:51       0      1     14      0      0      0      0    405    210      0      0 
 20260527    14:56:52       0      1     14      0      0      0      0    405    210      0      0 
 20260527    14:56:53       0      3     14      0      0      0      0    405    210      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:56:54       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:56:55       0      1     14      0      0      0      0    405    210      0      0 
 20260527    14:56:57       0      0     14      0      0      0      0    405    210      0      1 
 20260527    14:56:58       0      5     14      0      0      0      0    405    210      3      1 
 20260527    14:56:59       0      0     14      0      0      0      0    405    210      0      0 
 20260527    14:57:00       0      0     14      0      0      0      0    405    210    165     28 
 20260527    14:57:01       0      0      8      0      0      0      0    405    210      3      0 
 20260527    14:57:02       0      4      9      0      0      0      0    405    210      0      0 
 20260527    14:57:03       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:57:04       0      0     10      0      0      0      0    405    210      0      1 
 20260527    14:57:05       0      3     11      0      0      0      0    405    210     17      1 
 20260527    14:57:06       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:57:07       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:57:08       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:57:09       0      3     11      0      0      0      0    405    210     11      0 
 20260527    14:57:10       0      2     11      0      0      0      0    405    210      0      0 
 20260527    14:57:11       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:57:13       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:57:14       0      5     11      0      0      0      0    405    210      2      0 
 20260527    14:57:15       0      0     11      0      0      0      0    405    210      4      0 
 20260527    14:57:16       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:57:17       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:57:18       0      4     12      0      0      0      0    405    210      0      3 
 20260527    14:57:19       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:57:20       0      1     12      0      0      0      0    405    210      4      3 
 20260527    14:57:21       0      2     13      0      0      0      0    405    210      0      0 
 20260527    14:57:22       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:57:23       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:57:24       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:57:25       0      2     13      0      0      0      0    405    210      1      1 
 20260527    14:57:26       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:57:28       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:57:29       0      0     12      0      0      0      0    405    210      1      0 
 20260527    14:57:30       0      3     12      0      0      0      0    405    210      1      0 
 20260527    14:57:31       0      0     12      0      0      0      0    405    210      4     19 
 20260527    14:57:32       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:57:33       0      0     12      0      0      0      0    405    210      0      2 
 20260527    14:57:34       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:57:35       0      1     12      0      0      0      0    405    210      0      3 
 20260527    14:57:36       0      0     12      0      0      0      0    405    210      3      0 
 20260527    14:57:37       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:57:38       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:57:39       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:57:40       0      1     12      0      0      0      0    405    210     91      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:57:41       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:57:43       0      1     12      0      0      0      0    405    210      0      1 
 20260527    14:57:44       0      0     13      0      0      0      0    405    210      0      1 
 20260527    14:57:45       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:57:46       0      3     13      0      0      0      0    405    210      1      1 
 20260527    14:57:47       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:57:48       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:57:49       0      0     13      0      0      0      0    405    210      8      0 
 20260527    14:57:50       0      2     13      0      0      0      0    405    210      0      1 
 20260527    14:57:51       0      0     12      0      0      0      0    405    210      0      3 
 20260527    14:57:52       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:57:53       0      3     12      0      0      0      0    405    210      1      2 
 20260527    14:57:54       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:57:55       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:57:56       0      1     12      0      0      0      0    405    210      0      1 
 20260527    14:57:58       0      2     12      0      0      0      0    405    210      1      0 
 20260527    14:57:59       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:58:00       0      0     12      0      0      0      0    405    210     14      2 
 20260527    14:58:01       0      0      0      0      0      0      0  10251   2520      3      0 
 20260527    14:58:02       0      0      0      0      0      0      0  10251   2520      0      4 
 20260527    14:58:03       0      0      0      0      0      0      0  10251   2520      0      0 
 20260527    14:58:04       0      0      0      0      0      0      0  10251   2520      0      0 
 20260527    14:58:05       0      0      5      0      0      0      0    810    345      1      0 
 20260527    14:58:06       0      3     11      0      0      0      0    405    225      0      1 
 20260527    14:58:07       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:58:08       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:58:09       0      2     11      0      0      0      0    405    210      1      0 
 20260527    14:58:10       0      1     11      0      0      0      0    405    210      3      0 
 20260527    14:58:11       0      0     11      0      0      0      0    405    210    301     17 
 20260527    14:58:13       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:58:14       0      2     10      0      0      0      0    405    210      2      0 
 20260527    14:58:15       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:58:16       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:58:17       0      0     11      0      0      0      0    405    210      0      1 
 20260527    14:58:18       0      3     11      0      0      0      0    405    210      0      0 
 20260527    14:58:19       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:58:20       0      0     11      0      0      0      0    405    210      0      3 
 20260527    14:58:21       0      2     11      0      0      0      0    405    210      9      0 
 20260527    14:58:22       0      1     11      0      0      0      0    405    210      0      4 
 20260527    14:58:23       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:58:24       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:58:25       0      2     11      0      0      0      0    405    210      1      0 
 20260527    14:58:26       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:58:28       0      1     12      0      0      0      0    405    210      3      4 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:58:29       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:58:30       0      2     12      0      0      0      0    405    210      2      1 
 20260527    14:58:31       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:58:32       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:58:33       0      0     12      0      0      0      0    405    210      5     16 
 20260527    14:58:34       0      4     11      0      0      0      0    405    210      0      0 
 20260527    14:58:35       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:58:36       0      0     12      0      0      0      0    405    210      0      3 
 20260527    14:58:37       0      4     12      0      0      0      0    405    210      5      0 
 20260527    14:58:38       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:58:39       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:58:40       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:58:41       0      3     12      0      0      0      0    405    210      1      1 
 20260527    14:58:42       0      0     12      0      0      0      0    405    210    252      3 
 20260527    14:58:44       0      1     11      0      0      0      0    405    210      0      1 
 20260527    14:58:45       0      0     11      0      0      0      0    405    210      3      0 
 20260527    14:58:46       0      3     11      0      0      0      0    405    210      4      0 
 20260527    14:58:47       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:58:48       0      0     11      0      0      0      0    405    210      0      1 
 20260527    14:58:49       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:58:50       0      4     11      0      0      0      0    405    210      2      0 
 20260527    14:58:51       0      0     11      0      0      0      0    405    210      0      1 
 20260527    14:58:52       0      0     11      0      0      0      0    405    210      0      1 
 20260527    14:58:53       0      3     12      0      0      0      0    405    210      1      0 
 20260527    14:58:54       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:58:55       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:58:56       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:58:57       0      3     12      0      0      0      0    405    210      5      0 
 20260527    14:58:59       0      1     12      0      0      0      0    405    210      0      1 
 20260527    14:59:00       0      0     12      0      0      0      0    405    210      0     11 
 20260527    14:59:01       0      0      8      0      0      0      0    405    210      2      1 
 20260527    14:59:02       0      3      9      0      0      0      0    405    210      1      2 
 20260527    14:59:03       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:59:04       0      0     10      0      0      0      0    405    210      4     16 
 20260527    14:59:05       0      1     10      0      0      0      0    405    210      8      0 
 20260527    14:59:06       0      3      9      0      0      0      0    405    210      0      0 
 20260527    14:59:07       0      0      9      0      0      0      0    405    210     11      0 
 20260527    14:59:08       0      0      9      0      0      0      0    405    210      0      0 
 20260527    14:59:09       0      3     10      0      0      0      0    405    210      1      0 
 20260527    14:59:10       0      0      9      0      0      0      0    405    210      0      0 
 20260527    14:59:11       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:59:12       0      0      9      0      0      0      0    405    210      0      0 
 20260527    14:59:14       0      3     10      0      0      0      0    405    210      0      3 
 20260527    14:59:15       0      0     10      0      0      0      0    405    210      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:59:16       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:59:17       0      1     10      0      0      0      0    405    210      0      0 
 20260527    14:59:18       0      4     10      0      0      0      0    405    210      0      0 
 20260527    14:59:19       0      0     10      0      0      0      0    405    210      0      2 
 20260527    14:59:20       0      1     10      0      0      0      0    405    210      1      0 
 20260527    14:59:21       0      0     10      0      0      0      0    405    210      1      2 
 20260527    14:59:22       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:59:23       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:59:24       0      0     11      0      0      0      0    405    210      4      0 
 20260527    14:59:25       0      3     11      0      0      0      0    405    210      0      3 
 20260527    14:59:26       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:59:27       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:59:29       0      0     11      0      0      0      0    405    210      0      1 
 20260527    14:59:30       0      3     11      0      0      0      0    405    210      0      0 
 20260527    14:59:31       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:59:32       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:59:33       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:59:34       0      2     11      0      0      0      0    405    210      0      0 
 20260527    14:59:35       0      0     11      0      0      0      0    405    210    242      6 
 20260527    14:59:36       0      0     11      0      0      0      0    405    210      0      5 
 20260527    14:59:37       0      3     11      0      0      0      0    405    210      1      0 
 20260527    14:59:38       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:59:39       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:59:40       0      0     12      0      0      0      0    405    210      0      1 
 20260527    14:59:41       0      4     12      0      0      0      0    405    210      5      0 
 20260527    14:59:42       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:59:44       0      1     12      0      0      0      0    405    210      0      1 
 20260527    14:59:45       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:59:46       0      3     12      0      0      0      0    405    210      2      1 
 20260527    14:59:47       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:59:48       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:59:49       0      0     12      0      0      0      0    405    210      0      2 
 20260527    14:59:50       0      3     11      0      0      0      0    405    210      0      0 
 20260527    14:59:51       0      0     11      0      0      0      0    405    210     13      1 
 20260527    14:59:52       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:59:53       0      4     12      0      0      0      0    405    210      0      3 
 20260527    14:59:54       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:59:55       0      0     11      0      0      0      0    405    210      4      0 
 20260527    14:59:56       0      1     12      0      0      0      0    405    210      0      9 
 20260527    14:59:58       0      4     12      0      0      0      0    405    210      0      0 
 20260527    14:59:59       0      0     12      0      0      0      0    405    210      0      0 
 20260527    15:00:00       0      0     12      0      0      0      0    405    210     19      4 
 20260527    15:00:01       0      0      4      0      0      0      0    405    210      0      0 
 20260527    15:00:02       0      5      7      0      0      0      0    405    210      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    15:00:03       0      0      9      0      0      0      0    405    210      0      0 
 20260527    15:00:04       0      0      9      0      0      0      0    405    210      0      0 
 20260527    15:00:05       0      0     10      0      0      0      0    405    210      1      0 
 20260527    15:00:06       0      0     10      0      0      0      0    405    210      4     20 
 20260527    15:00:07       0      0     10      0      0      0      0    405    210      0      0 
 20260527    15:00:08       0      1     10      0      0      0      0    405    210      0      0 
 20260527    15:00:09       0      3     10      0      0      0      0    405    210      1      0 
 20260527    15:00:10       0      0     10      0      0      0      0    405    210      0      2 
 20260527    15:00:11       0      2     10      0      0      0      0    405    210      0      0 
 20260527    15:00:13       0      0     10      0      0      0      0    405    210      0      1 
 20260527    15:00:14       0      3     10      0      0      0      0    405    210      1      0 
 20260527    15:00:15       0      1     11      0      0      0      0    405    210      0      0 
 20260527    15:00:16       0      0     11      0      0      0      0    405    210      6      0 
 20260527    15:00:17       0      0     11      0      0      0      0    405    210      0      5 
 20260527    15:00:18       0      4     11      0      0      0      0    405    210      0      0 
 20260527    15:00:19       0      0     11      0      0      0      0    405    210      0      0 
 20260527    15:00:20       0      0     11      0      0      0      0    405    210      0      0 
 20260527    15:00:21       0      4     11      0      0      0      0    405    210     18      0 
 20260527    15:00:22       0      1     11      0      0      0      0    405    210      0      0 
 20260527    15:00:23       0      1     11      0      0      0      0    405    210      0      0 
 20260527    15:00:24       0      1     11      0      0      0      0    405    210      0      0 
 20260527    15:00:25       0      3     12      0      0      0      0    405    210      0      2 
 20260527    15:00:26       0      1     12      0      0      0      0    405    210      0      0 
 20260527    15:00:28       0      1     13      0      0      0      0    405    210     49     25 
 20260527    15:00:29       0      0     12      0      0      0      0    405    210      0      0 
 20260527    15:00:30       0      3     12      0      0      0      0    405    210      0      2 
 20260527    15:00:31       0      0     12      0      0      0      0    405    210      0      0 
 20260527    15:00:32       0      0     12      0      0      0      0    405    210      0      0 
 20260527    15:00:33       0      1     12      0      0      0      0    405    210      0      2 
 20260527    15:00:34       0      2     12      0      0      0      0    405    210      0      0 
 20260527    15:00:35       0      0     12      0      0      0      0    405    210      0      3 
 20260527    15:00:36       0      1     12      0      0      0      0    405    210      0      0 
 20260527    15:00:37       0      3     12      0      0      0      0    405    210    219      0 
 20260527    15:00:38       0      1     12      0      0      0      0    405    210      0      0 
 20260527    15:00:39       0      1     12      0      0      0      0    405    210      0      0 
 20260527    15:00:40       0      0     12      0      0      0      0    405    210      0      0 
 20260527    15:00:41       0      3     12      0      0      0      0    405    210      1      0 
 20260527    15:00:43       0      1     12      0      0      0      0    405    210      0      3 
 20260527    15:00:44       0      0     12      0      0      0      0    405    210      0      0 
 20260527    15:00:45       0      1     12      0      0      0      0    405    210      0      0 
 20260527    15:00:46       0      4     12      0      0      0      0    405    210      5      1 
 20260527    15:00:47       0      0     12      0      0      0      0    405    210    101      0 
 20260527    15:00:48       0      0     12      0      0      0      0    405    210      0      0 
 20260527    15:00:49       0      0     13      0      0      0      0    405    210      8      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    15:00:50       0      4     13      0      0      0      0    405    210      0      0 
 20260527    15:00:51       0      0     13      0      0      0      0    405    210     11      0 
 20260527    15:00:52       0      0     13      0      0      0      0    405    210      4      0 
 20260527    15:00:53       0      3     13      0      0      0      0    405    210      1      0 
 20260527    15:00:54       0      1     13      0      0      0      0    405    210      0      0 
 20260527    15:00:55       0      1     13      0      0      0      0    405    210      0      0 
 20260527    15:00:56       0      0     13      0      0      0      0    405    210      3      0 
 20260527    15:00:58       0      5     13      0      0      0      0    405    210      1      3 
 20260527    15:00:59       0      1     12      0      0      0      0    405    210      0      0 
 20260527    15:01:00       0      0     12      0      0      0      0    405    210     14      2 
 20260527    15:01:01       0      0      0      0      0      0      0  10251   2520      1      1 
 20260527    15:01:02       0      0      0      0      0      0      0  10251   2520      1      0 
 20260527    15:01:03       0      0      0      0      0      0      0  10251   2520      0      3 
 20260527    15:01:04       0      0      0      0      0      0      0  10251   2520      0      0 
 20260527    15:01:05       0      0      4      0      0      0      0    810    360      2      0 
 20260527    15:01:06       0      3      8      0      0      0      0    405    240     11      0 
 20260527    15:01:07       0      0      8      0      0      0      0    405    210      0      0 
 20260527    15:01:08       0      1      9      0      0      0      0    405    210      4     23 
 20260527    15:01:09       0      3      9      0      0      0      0    405    210      0      0 
 20260527    15:01:10       0      1      9      0      0      0      0    405    210      0      0 
 20260527    15:01:11       0      1      9      0      0      0      0    405    210      0      0 
 20260527    15:01:13       0      0      9      0      0      0      0    405    210      0      0 
 20260527    15:01:14       0      3      9      0      0      0      0    405    210      1      0 
 20260527    15:01:15       0      0      9      0      0      0      0    405    210      0      0 
 20260527    15:01:16       0      1      9      0      0      0      0    405    210      0      2 
 20260527    15:01:17       0      0      9      0      0      0      0    405    210      0      0 
 20260527    15:01:18       0      2      9      0      0      0      0    405    210      4      0 
 20260527    15:01:19       0      0      9      0      0      0      0    405    210      0      3 
 20260527    15:01:20       0      1      9      0      0      0      0    405    210      0      0 
 20260527    15:01:21       0      0      9      0      0      0      0    405    210     22      0 
 20260527    15:01:22       0      2      9      0      0      0      0    405    210      0      0 
 20260527    15:01:23       0      1      9      0      0      0      0    405    210      0      0 
 20260527    15:01:24       0      0      9      0      0      0      0    405    210      3      0 
 20260527    15:01:25       0      3      9      0      0      0      0    405    210      1      0 
 20260527    15:01:26       0      1      9      0      0      0      0    405    210      0      0 
 20260527    15:01:27       0      1     10      0      0      0      0    405    210      0      0 
 20260527    15:01:29       0      0     10      0      0      0      0    405    210      0      1 
 20260527    15:01:30       0      4     10      0      0      0      0    405    210    272     21 
 20260527    15:01:31       0      0     11      0      0      0      0    405    210      0      0 
 20260527    15:01:32       0      0     11      0      0      0      0    405    210      0      0 
 20260527    15:01:33       0      0     11      0      0      0      0    405    210      0      0 
 20260527    15:01:34       0      3     12      0      0      0      0    405    210      0      1 
 20260527    15:01:35       0      0     12      0      0      0      0    405    210      0      1 
 20260527    15:01:36       0      0     12      0      0      0      0    405    210      0      5 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    15:01:37       0      2     12      0      0      0      0    405    210      1      0 
 20260527    15:01:38       0      1     11      0      0      0      0    405    210      3      0 
 20260527    15:01:39       0      1     12      0      0      0      0    405    210      3      0 
 20260527    15:01:40       0      0     11      0      0      0      0    405    210      0      3 
 20260527    15:01:41       0      3     11      0      0      0      0    405    210      5      0 
 20260527    15:01:42       0      1     11      0      0      0      0    405    210      0      0 
 20260527    15:01:44       0      1     11      0      0      0      0    405    210      0      1 
 20260527    15:01:45       0      0     11      0      0      0      0    405    210      0      0 
 20260527    15:01:46       0      2     11      0      0      0      0    405    210      1      0 
 20260527    15:01:47       0      1     11      0      0      0      0    405    210      2      0 
 20260527    15:01:48       0      0     11      0      0      0      0    405    210      0      0 
 20260527    15:01:49       0      0     11      0      0      0      0    405    210      0      2 
 20260527    15:01:50       0      2     12      0      0      0      0    405    210      0      0 
 20260527    15:01:51       0      1     12      0      0      0      0    405    210      4     16 
 20260527    15:01:52       0      1     12      0      0      0      0    405    210      0      0 
 20260527    15:01:53       0      3     12      0      0      0      0    405    210      0      0 
 20260527    15:01:54       0      1     12      0      0      0      0    405    210      0      0 
 20260527    15:01:55       0      1     12      0      0      0      0    405    210      3      0 
 20260527    15:01:56       0      1     12      0      0      0      0    405    210      0      0 
 20260527    15:01:57       0      3     12      0      0      0      0    405    210      1      0 
 20260527    15:01:59       0      1     12      0      0      0      0    405    210      0      0 
 20260527    15:02:00       0      1     12      0      0      0      0    405    210      0      8 
 20260527    15:02:01       0      0      9      0      0      0      0    405    210    272     17 
 20260527    15:02:02       0      4     10      0      0      0      0    405    210      1      0 
